SHA_PASS,actual_bpb,candidate_generation_ms,category,chunks,compressed_bytes,compression_MiB_s,compression_ms,decompression_MiB_s,decompression_ms,feature_scan_ms,inference_ms,metadata_bytes,metadata_percent,method,microbenchmark_ms,oracle_bytes,oracle_gap_percent,oracle_strategy,original_bytes,peak_RSS_MB,plan_mode,ratio,routing_mode,selected_strategy,selection_ms,selector_confidence,size_bucket,source,source_id,status
True,130.6122448979592,,binary,,800,0.013861956485685578,3.371099999640137,0.0016696933414932042,27.987200010102242,0.011299998732283711,0.0,751,93.875,E_confidence_adaptive,0.0,,,,49,332.25390625,,0.06125,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,18.448979591836736,0.0,binary,1,113,0.005701288545069819,8.196400012820959,0.002029411524893153,23.026399983791634,0.019099999917671084,0.0,64,56.63716814159292,F_compact_xaic,0.0,,,,49,332.25390625,requested_chunking,0.4336283185840708,confidence,"[""raw|default|identity""]",0.8795000030659139,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,18.122448979591837,0.0,binary,1,111,0.00588591456097376,7.939300005091354,0.005392716029381481,8.665400004247203,0.02340000355616212,0.0,62,55.85585585585586,G_compact_adaptive,0.0,,,,49,332.25390625,whole_file,0.44144144144144143,confidence,"[""raw|default|identity""]",0.41629999759607017,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,18.122448979591837,0.0,binary,1,111,0.007327099359798326,6.377699988661334,0.006642602110896289,7.034899987047538,0.008899980457499623,0.0,62,55.85585585585586,H_full_v2,0.0,N/A,N/A,N/A,49,288.3828125,whole_file,0.44144144144144143,confidence,"[""raw|default|identity""]",0.321899977279827,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,8.592592592592593,,binary,,58,0.025241845167994593,2.04020002274774,4.0549994500055,0.012699980288743973,,,,,A_fixed_best,,,,,54,288.3828125,,0.9310344827586207,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,122.07407407407408,4.946100001689047,binary,,824,0.0029323941661690924,17.561899992870167,0.00323177992318638,15.935000003082678,1.9764000026043504,1.6388999938499182,770,93.44660194174757,B_hybrid_v1,2.892499993322417,,,,54,288.3828125,,0.06553398058252427,,"{""raw"": 1}",6.507799989776686,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,117.48148148148148,,binary,,793,0.011483902639860329,4.484400007640943,0.0015238200560272763,33.79560000030324,0.012599979527294636,0.0,739,93.19041614123581,C_ai_only,0.0,,,,54,332.25390625,,0.06809583858764187,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,117.48148148148148,,binary,,793,0.015050974233208989,3.4215999767184258,0.0011638217260333105,44.24940000171773,0.007800001185387373,0.0,739,93.19041614123581,D_ai_top2,0.0,,,,54,332.25390625,,0.06809583858764187,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,119.11111111111111,,binary,,804,0.009993676238216594,5.15310000628233,0.001207808384222859,42.63789998367429,0.01990000600926578,0.0,750,93.28358208955224,E_confidence_adaptive,0.0,,,,54,332.25390625,,0.06716417910447761,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,17.48148148148148,0.0,binary,1,118,0.005163576416442564,9.973400010494515,0.004601112613699855,11.192600009962916,0.009199982741847634,0.0,64,54.23728813559322,F_compact_xaic,0.0,,,,54,332.25390625,requested_chunking,0.4576271186440678,confidence,"[""raw|default|identity""]",1.0403999767731875,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,17.185185185185187,0.0,binary,1,116,0.0054247685848154825,9.493199991993606,0.004399731141465562,11.704900010954589,0.012400007108226418,0.0,62,53.44827586206897,G_compact_adaptive,0.0,,,,54,332.25390625,whole_file,0.46551724137931033,confidence,"[""raw|default|identity""]",0.437700015027076,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,17.185185185185187,0.0,binary,1,116,0.014211555331443934,3.623700002208352,0.010731071662284465,4.79900001664646,0.0048000074457377195,0.0,62,53.44827586206897,H_full_v2,0.0,N/A,N/A,N/A,54,288.3828125,whole_file,0.46551724137931033,confidence,"[""raw|default|identity""]",0.16160000814124942,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\android\.gradle\buildOutputCleanup\cache.properties,a79486349dd2e056bef1,PASS
True,8.313725490196079,,binary,,106,0.07305105254738624,1.3315999822225422,10.929738850628839,0.00890000956133008,,,,,A_fixed_best,,,,,102,288.3828125,,0.9622641509433962,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,68.3921568627451,4.400599980726838,binary,,872,0.006391919003181645,15.218400018056855,0.0029219806216416347,33.290699997451156,1.345600001513958,1.5134999994188547,770,88.30275229357798,B_hybrid_v1,2.729700005147606,,,,102,288.3828125,,0.11697247706422019,,"{""raw"": 1}",5.588800006080419,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
