SHA_PASS,actual_bpb,candidate_generation_ms,category,chunks,compressed_bytes,compression_MiB_s,compression_ms,decompression_MiB_s,decompression_ms,feature_scan_ms,inference_ms,metadata_bytes,metadata_percent,method,microbenchmark_ms,oracle_bytes,oracle_gap_percent,oracle_strategy,original_bytes,peak_RSS_MB,plan_mode,ratio,routing_mode,selected_strategy,selection_ms,selector_confidence,size_bucket,source,source_id,status
True,4.884871884871885,,executable,,13917,0.14914657809208312,145.73679998284206,1.0824827316062509,20.079900015844032,74.21440002508461,0.2736000169534236,763,5.482503413091902,E_confidence_adaptive,12.565799988806248,,,,22792,219.98828125,,1.6377092764245167,,"{""zstd|9|identity"": 1}",,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.ObjectPool.dll,63b80d177dabc1b0609f,PASS
True,4.647244647244647,57.96299999929033,executable,1,13240,0.16833243898979805,129.12630001665093,0.9742344588692429,22.311000007903203,51.050800015218556,0.47480000648647547,71,0.5362537764350453,F_compact_xaic,4.654999997001141,,,,22792,220.24609375,requested_chunking,1.7214501510574018,confidence,"[""zstd|6|identity""]",115.97729998175055,0.6313506179609183,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.ObjectPool.dll,63b80d177dabc1b0609f,PASS
True,4.641979641979642,59.13259999942966,executable,1,13225,0.2108865989187149,103.0703000142239,1.1526647521382858,18.857299990486354,32.09909997531213,0.44830000842921436,71,0.5368620037807184,G_compact_adaptive,3.8957000069785863,,,,22792,220.24609375,whole_file,1.7234026465028356,confidence,"[""zstd|9|identity""]",96.26250001019798,0.6313506179609183,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.ObjectPool.dll,63b80d177dabc1b0609f,PASS
True,4.647244647244647,2412.3181000031764,executable,1,13240,0.007812369324740731,2782.2731000051135,0.04397092916998375,494.3299000005936,63.848400008282624,23.548299999674782,71,0.5362537764350453,H_full_v2,98.52149999642279,12315,7.511165245635404,lzma2|6|identity,22792,327.125,whole_file,1.7214501510574018,confidence,"[""zstd|6|identity""]",2613.4648000006564,0.47021215843970054,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.ObjectPool.dll,63b80d177dabc1b0609f,PASS
True,3.631431897555297,,executable,,15597,0.013619500339110585,2405.980299998191,4.521255250104478,7.247599991387688,,,,,A_fixed_best,,,,,34360,231.8125,,2.202987754055267,,brotli-11,,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.028172293364377,185.3696000034688,executable,,17301,0.014989899923507553,2186.0219000081997,0.05057803504398847,647.875099995872,1435.4590000002645,68.54609999572858,766,4.427489740477429,B_hybrid_v1,290.0654000113718,,,,34360,231.8125,,1.9860123692272122,,"{""brotli"": 1}",1794.070500007365,N/A,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.154598370197904,,executable,,17844,0.25506379279323943,128.47080000210553,1.256923595487854,26.07019999413751,65.33179996768013,0.3411000070627779,736,4.124635731898677,C_ai_only,0.0,,,,34360,220.24609375,,1.9255772248374803,,"{""zstd|9|identity"": 1}",,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.157857974388825,,executable,,17858,0.1956225811374662,167.50750000937842,1.8188415594415221,18.015999987255782,91.09239999088459,0.3130999975837767,750,4.199798409676336,D_ai_top2,4.397000011522323,,,,34360,220.24609375,,1.9240676447530518,,"{""zstd|9|identity"": 1}",,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.170197904540163,,executable,,17911,0.27886685256938476,117.50500000198372,1.579010113968148,20.752400014316663,62.68329996964894,0.31319999834522605,763,4.259951984813801,E_confidence_adaptive,4.069399990839884,,,,34360,220.24609375,,1.9183741834626766,,"{""zstd|6|identity"": 1}",,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.009313154831199,40.9456999914255,executable,1,17220,0.271273817532889,120.79399998765439,1.4154323417090682,23.150699998950586,67.43890000507236,0.3380000125616789,72,0.4181184668989547,F_compact_xaic,5.222499981755391,,,,34360,220.24609375,requested_chunking,1.9953542392566783,confidence,"[""zstd|6|identity""]",115.05550000583753,0.6896672642397756,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.0,51.74110000371002,executable,1,17180,0.2161884767444318,151.5726000070572,0.9846495102099965,33.279099996434525,88.91540000331588,0.30429998878389597,72,0.4190919674039581,G_compact_adaptive,4.362000006949529,,,,34360,220.24609375,whole_file,2.0,confidence,"[""zstd|9|identity""]",146.06159998220392,0.6896672642397756,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,4.0,3203.9994000078877,executable,1,17180,0.008502702888654226,3853.8626999943517,0.031625036082612155,1036.1489999922924,69.33779999963008,22.695999999996275,72,0.4190919674039581,H_full_v2,191.05280000076164,16607,3.4503522610947193,brotli|6|identity,34360,231.8125,whole_file,2.0,confidence,"[""zstd|9|identity""]",3536.6134000068996,0.35737815825225583,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\Microsoft.Extensions.AmbientMetadata.Application.dll,8532a7e7c38dfc36aa1a,PASS
True,2.4653867251782775,,image,,2809,0.005439106161755649,1598.193000012543,4.991238729357447,1.7416000046068802,,,,,A_fixed_best,,,,,9115,238.59375,,3.244927020291919,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,3.2403730115194733,384.27529999171384,image,,3692,0.010463057188674121,830.803199991351,0.03826520647603171,227.17090000514872,101.9419999938691,77.6559000078123,763,20.666305525460455,B_hybrid_v1,66.08010000491049,,,,9115,238.59375,,2.468851570964247,,"{""brotli"": 1}",245.6780000065919,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,8.66088864509051,,image,,9868,3.992624213483415,2.177199989091605,0.39405528631434317,22.05969998613,0.012400007108226418,0.0,753,7.630725577624645,C_ai_only,0.0,,,,9115,220.24609375,,0.9236927442237536,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,8.66088864509051,,image,,9868,3.8853714153786187,2.237299981061369,0.600597048486521,14.473500021267682,0.012600008631125093,0.0,753,7.630725577624645,D_ai_top2,0.0,,,,9115,220.24609375,,0.9236927442237536,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,8.671420735052111,,image,,9880,4.854924027623623,1.7904999840538949,0.4828201021872747,18.004099983954802,0.009300012607127428,0.0,765,7.742914979757085,E_confidence_adaptive,0.0,,,,9115,220.24609375,,0.9225708502024291,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,8.059681843115744,0.0,image,1,9183,2.254283188187907,3.8560999964829534,0.49782329049535284,17.461500014178455,0.010000017937272787,0.0,68,0.7404987476859414,F_compact_xaic,0.0,,,,9115,220.24609375,requested_chunking,0.9925950125231406,confidence,"[""raw|default|identity""]",0.45739999040961266,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,8.058804168952276,0.0,image,1,9182,2.337449620904785,3.7188999995123595,0.5590043591288402,15.550400014035404,0.012800010154023767,0.0,67,0.7296885210193857,G_compact_adaptive,0.0,,,,9115,220.24609375,whole_file,0.9927031147898061,confidence,"[""raw|default|identity""]",0.2426000137347728,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,2.6584750411409765,1576.38909999514,image,1,3029,0.004594510806952199,1891.9841000024462,0.019813405624869013,438.7303000112297,76.79819999611937,15.982199998688884,67,2.2119511389897655,H_full_v2,0.0,3061,-1.0454099967330936,deflate|6|identity,9115,238.59375,whole_file,3.009243974909211,confidence,"[""zstd|6|identity""]",1672.0204000012018,0.9205252434704894,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\01_codec_bpb.png,b431de9bd8324ec90c36,PASS
True,2.9073828244664557,,image,,3559,0.014909649021183172,626.395200000843,6.721362053399549,1.3895000010961667,,,,,A_fixed_best,,,,,9793,238.59375,,2.7516156223658332,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,3.6205452874502195,153.95279998483602,image,,4432,0.01790484634949683,521.6092000046046,0.028624016838323885,326.27610000781715,35.344600008102134,57.24350000673439,766,17.283393501805055,B_hybrid_v1,116.13880000368226,,,,9793,238.59375,,2.2096119133574006,,"{""brotli"": 1}",208.7269000185188,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,8.615133258449914,,image,,10546,4.0751080491457765,2.2917999885976315,0.46088979663556834,20.26370001840405,0.016999983927235007,0.0,753,7.140147923383274,C_ai_only,0.0,,,,9793,220.24609375,,0.9285985207661672,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,8.615133258449914,,image,,10546,3.5052291972548724,2.6643999735824764,0.5094412968826234,18.332500010728836,0.018600025214254856,0.0,753,7.140147923383274,D_ai_top2,0.0,,,,9793,220.24609375,,0.9285985207661672,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,8.624936178903297,,image,,10558,3.6943562250577555,2.5280000118073076,0.6568298716338252,14.218800002709031,0.019099999917671084,0.0,765,7.245690471680242,E_confidence_adaptive,0.0,,,,9793,220.24609375,,0.9275430952831976,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,8.055549882569181,0.0,image,1,9861,2.639870148445002,3.5377999884076416,0.5873720192542956,15.900200000032783,0.011099997209385037,0.0,68,0.6895852347632087,F_compact_xaic,0.0,,,,9793,220.24609375,requested_chunking,0.9931041476523679,confidence,"[""raw|default|identity""]",0.5167000053916126,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,8.0547329725314,0.0,image,1,9860,2.5775052659828575,3.623399999924004,0.5402017847957773,17.28860000730492,0.011600001016631722,0.0,67,0.6795131845841785,G_compact_adaptive,0.0,,,,9793,220.24609375,whole_file,0.9932048681541582,confidence,"[""raw|default|identity""]",0.25939999613910913,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,3.0903706729296436,1392.9403999936767,image,1,3783,0.006029640564875835,1548.9036999933887,0.04556000901548797,204.98970001062844,57.30520001088735,6.936000005225651,67,1.7710811525244514,H_full_v2,0.0,3783,0.0,zstd|6|identity,9793,238.59375,whole_file,2.5886862278614857,confidence,"[""zstd|6|identity""]",1462.3422000004211,0.8959588419652704,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\figures\04_decompression_speed.png,801658a38cf0cafec5ef,PASS
True,24.0,,json,,6,0.003497155506156242,0.5454000056488439,0.03282871671155803,0.05810000584460795,,,,,A_fixed_best,,,,,2,238.59375,,0.3333333333333333,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,3080.0,94.21659998770338,json,,770,6.736301118238485e-06,283.14479999244213,7.484844225468463e-06,254.82810000539757,8.077400008914992,39.517900004284456,768,99.74025974025975,B_hybrid_v1,58.14720000489615,,,,2,238.59375,,0.0025974025974025974,,"{""raw"": 1}",105.7425000180956,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,2960.0,,json,,740,0.000919558693209102,2.07419999060221,8.141459781801748e-05,23.427600011928007,0.008000002708286047,0.0,738,99.72972972972973,C_ai_only,0.0,,,,2,220.24609375,,0.002702702702702703,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,2960.0,,json,,740,0.0006929261895733386,2.7526000048965216,0.00026995621318131073,7.065400015562773,0.006699992809444666,0.0,738,99.72972972972973,D_ai_top2,0.0,,,,2,220.24609375,,0.002702702702702703,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,3008.0,,json,,752,0.0007739920621171147,2.4642999924253672,6.744156547910607e-05,28.281499980948865,0.009800016414374113,0.0,750,99.73404255319149,E_confidence_adaptive,0.0,,,,2,220.24609375,,0.0026595744680851063,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,264.0,0.0,json,1,66,0.00033269643004181347,5.732999998144805,9.62233382207025e-05,19.822100002784282,0.007800001185387373,0.0,64,96.96969696969697,F_compact_xaic,0.0,,,,2,220.24609375,requested_chunking,0.030303030303030304,confidence,"[""raw|default|identity""]",0.7056000176817179,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,256.0,0.0,json,1,64,0.0003537892561680759,5.391199985751882,8.58783080185412e-05,22.209899994777516,0.006599992047995329,0.0,62,96.875,G_compact_adaptive,0.0,,,,2,220.24609375,whole_file,0.03125,confidence,"[""raw|default|identity""]",0.30479999259114265,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,256.0,0.0,json,1,64,5.9562764700462684e-05,32.022500003222376,1.1849241047002884e-05,160.96799999650102,0.0509000092279166,0.0,62,96.875,H_full_v2,0.0,68,-5.882352941176471,brotli|6|identity,2,238.59375,whole_file,0.03125,confidence,"[""raw|default|identity""]",1.9383999897399917,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\benchmark_results.json,b2d26822f2e8d5499ddf,PASS
True,9.03225806451613,,json,,35,0.004681684897010841,6.314800004474819,0.5424568756054396,0.054500007536262274,,,,,A_fixed_best,,,,,31,238.59375,,0.8857142857142857,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,206.4516129032258,49.062500009313226,json,,800,0.0002081723166549282,142.01650000177324,0.00027239778654267736,108.53209999913815,7.458699998096563,21.766699996078387,769,96.125,B_hybrid_v1,23.73739999893587,,,,31,238.59375,,0.03875,,"{""raw"": 1}",52.96279999311082,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,198.70967741935485,,json,,770,0.008525999641454238,3.4675000060815364,0.0011718965819955674,25.2273999794852,0.013199984095990658,0.0,739,95.97402597402598,C_ai_only,0.0,,,,31,220.24609375,,0.04025974025974026,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,198.70967741935485,,json,,770,0.011150719870556948,2.6513000193517655,0.001424423213753633,20.755000005010515,0.006999995093792677,0.0,739,95.97402597402598,D_ai_top2,0.0,,,,31,220.24609375,,0.04025974025974026,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,201.80645161290323,,json,,782,0.010390069577425451,2.845399983925745,0.001415475471271308,20.88620001450181,0.007700000423938036,0.0,751,96.03580562659846,E_confidence_adaptive,0.0,,,,31,220.24609375,,0.03964194373401535,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,24.516129032258064,0.0,json,1,95,0.005158234267544932,5.731399985961616,0.0011501987610577286,25.703299994347617,0.006799993570894003,0.0,64,67.36842105263158,F_compact_xaic,0.0,,,,31,220.24609375,requested_chunking,0.3263157894736842,confidence,"[""raw|default|identity""]",0.6803000287618488,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,24.0,0.0,json,1,93,0.004665725622604672,6.336399994324893,0.004233393541261778,6.983500003116205,0.00680002267472446,0.0,62,66.66666666666667,G_compact_adaptive,0.0,,,,31,220.24609375,whole_file,0.3333333333333333,confidence,"[""raw|default|identity""]",0.28989999555051327,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,24.0,0.0,json,1,93,0.0011336895963336012,26.0775999922771,0.0002698859782501206,109.54220000712667,0.05259999306872487,0.0,62,66.66666666666667,H_full_v2,0.0,93,0.0,raw|default|identity,31,238.59375,whole_file,0.3333333333333333,confidence,"[""raw|default|identity""]",1.7544000002089888,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\1cde06a0bb489b45.webpack.hot-update.json,215155f5831d7da605e0,PASS
True,0.671134162574012,,json,,7311,0.03326138948422224,2498.7172999972245,82.53307786894585,1.0069999989354983,,,,,A_fixed_best,,,,,87148,238.59375,,11.92012036657092,,brotli-11,,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.8045164547666039,46.27950000576675,json,,8764,0.3905941067424937,212.78049999091309,0.5762368193796021,144.2302999930689,23.125700012315065,17.18080000136979,766,8.740301232314012,B_hybrid_v1,70.01129999116529,,,,87148,238.59375,,9.943861250570516,,"{""brotli"": 1}",110.31780000485014,N/A,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.9291779501537614,,json,,10122,0.4787111231865415,173.61369999707676,3.607568805478107,23.037899984046817,125.20390003919601,0.7334000256378204,1183,11.687413554633471,C_ai_only,0.0,,,,87148,220.2578125,,8.609760916814858,,"{""deflate|6|identity"": 1, ""zstd|9|identity"": 1}",,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.9360627897369991,,json,,10197,0.44420006460196637,187.1021999977529,5.845546370375106,14.217800024198368,131.77239999640733,0.680800003465265,1214,11.905462390899284,D_ai_top2,2.639299986185506,,,,87148,220.30859375,,8.546435226046876,,"{""deflate|6|identity"": 1, ""zstd|6|identity"": 1}",,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.9106347822095745,,json,,9920,0.2506664245666463,331.55939998687245,2.5423613457443333,32.69039999577217,174.0284999832511,1.3393999834079295,1203,12.127016129032258,E_confidence_adaptive,7.571699999971315,,,,87148,220.30859375,,8.78508064516129,,"{""zstd|6|identity"": 1, ""zstd|9|identity"": 1}",,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.8082801670721073,59.00340003427118,json,2,8805,0.41524655654681153,200.1481000042986,7.57867753233732,10.966400004690513,124.77260001469404,1.0204999998677522,88,0.9994321408290744,F_compact_xaic,5.02860001870431,,,,87148,220.33203125,requested_chunking,9.89755820556502,confidence,"[""zstd|9|identity"", ""zstd|6|identity""]",191.21680001262575,0.3015919738708991,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.7741313627392482,45.4256999946665,json,1,8433,0.5689275182384294,146.08330000191927,3.5161467581973302,23.636900004930794,89.61190000991337,0.31110001145862043,71,0.8419305110873948,G_compact_adaptive,2.652800001669675,,,,87148,220.33203125,whole_file,10.334163405668209,confidence,"[""zstd|6|identity""]",138.97619998897426,0.29130422571751735,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,0.8021297103777482,622.6590000005672,json,1,8738,0.11331790718621512,733.4304999967571,0.42757862656573664,194.37549999565817,11.962900010985322,4.423899998073466,71,0.8125429159990845,H_full_v2,7.766099995933473,8738,0.0,deflate|6|identity,87148,238.59375,whole_file,9.973449301899748,confidence,"[""deflate|6|identity""]",654.0875999926357,0.40687571717773513,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\project.assets.json,d27dc1d6d4717d80c545,PASS
True,1.5108271210507633,,logs,,532,0.03259497370707003,82.42069999687374,3.673093470787985,0.7313999958569184,,,,,A_fixed_best,,,,,2817,238.59375,,5.295112781954887,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,3.845225417110401,43.68460000841878,logs,,1354,0.015302856073120201,175.55549999815412,0.002274160655253301,1181.315200010431,6.560299996635877,21.968599990941584,765,56.49926144756278,B_hybrid_v1,34.80209999543149,,,,2817,238.59375,,2.0805022156573116,,"{""brotli"": 1}",63.33099998300895,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,3.9133830315938942,,logs,,1378,0.051286712030923845,52.3819999943953,0.15086512550999714,17.80729999882169,3.92040002043359,0.38519999361597,732,53.120464441219156,C_ai_only,0.0,,,,2817,220.33203125,,2.044267053701016,,"{""zstd|6|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,4.035498757543486,,logs,,1421,0.05140939107031904,52.257000003010035,0.14821254287522406,18.12599998083897,3.9143000030890107,0.35000001662410796,776,54.60942997888811,D_ai_top2,0.31480001052841544,,,,2817,220.3359375,,1.9824067558057705,,"{""deflate|6|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,4.041178558750444,,logs,,1423,0.043453023351969745,61.82539998553693,0.14893973958917056,18.037499976344407,4.75600003846921,0.4185000143479556,784,55.09486999297259,E_confidence_adaptive,0.4904999805148691,,,,2817,220.3359375,,1.9796205200281096,,"{""deflate|9|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,2.0078097266595667,61.258899979293346,logs,1,707,0.035138277880918355,76.45510000293143,0.211572127025575,12.697799975285307,6.229500024346635,0.9411000064574182,68,9.618104667609618,F_compact_xaic,0.6030999938957393,,,,2817,220.3359375,requested_chunking,3.9844413012729842,confidence,"[""deflate|9|identity""]",70.24500000989065,0.3167826701746227,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,2.004969826056088,60.69870002102107,logs,1,706,0.034751648955564055,77.30570001876913,0.1592755409712663,16.866999998455867,9.048399981111288,0.42109997593797743,67,9.490084985835693,G_compact_adaptive,0.6510999810416251,,,,2817,220.3359375,whole_file,3.990084985835694,confidence,"[""deflate|9|identity""]",71.62249999237247,0.3167826701746227,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,2.004969826056088,1249.8986999999033,logs,1,706,0.0020208995113273178,1329.3588000087766,0.014158165353697292,189.74919999891426,12.274499997147359,5.96709999081213,67,9.490084985835693,H_full_v2,6.153199996333569,656,7.621951219512195,brotli|6|dictionary,2817,238.59375,whole_file,3.990084985835694,confidence,"[""deflate|9|identity""]",1279.645000002347,0.3167826701746227,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_g_run.log,cd260a4c13627b0f1896,PASS
True,0.4686872293889211,,logs,,2625,0.239605752164895,178.3360000117682,411.26399637868815,0.10390000534243882,,,,,A_fixed_best,,,,,44806,223.48828125,,17.068952380952382,,brotli-11,,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\candidate_b_20260830-183205\watch.log,1dfa898e4b00116e4cab,PASS
True,0.66383966433067,5.345200013834983,logs,,3718,1.239386589512902,34.47699997923337,2.032019946118559,21.02849999209866,3.6161000025458634,1.7192999948747456,767,20.62937062937063,B_hybrid_v1,8.228199993027374,,,,44806,224.52734375,,12.051102743410436,,"{""brotli"": 1}",13.563599990447983,N/A,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\candidate_b_20260830-183205\watch.log,1dfa898e4b00116e4cab,PASS
